Setting,State,Comment,Path
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Allow scriptlets,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Allow scriptlets,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Allow scriptlets,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Allow scriptlets,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Allow scriptlets,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Allow scriptlets,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Allow scriptlets,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Allow scriptlets,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Allow scriptlets,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Allow scriptlets,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Allow shared folders to be published,Not configured,No,\Shared Folders
Allow software to run or install even if the signature is invalid,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Allow Telemetry,Enabled,No,\Windows Components\Data Collection and Preview Builds
Allow the display of image download placeholders,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Multimedia
Allow third-party browser extensions,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Allow updates to status bar via script,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Allow updates to status bar via script,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Allow updates to status bar via script,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Allow updates to status bar via script,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Allow updates to status bar via script,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Allow updates to status bar via script,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Allow updates to status bar via script,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Allow updates to status bar via script,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Allow updates to status bar via script,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Allow updates to status bar via script,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Allow VBScript to run in Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Allow VBScript to run in Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Allow VBScript to run in Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Allow VBScript to run in Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Allow VBScript to run in Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Allow VBScript to run in Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Allow VBScript to run in Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Allow VBScript to run in Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Allow VBScript to run in Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Allow VBScript to run in Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Allow video and animation on a webpage that uses an older media player,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Allow video and animation on a webpage that uses an older media player,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Allow video and animation on a webpage that uses an older media player,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Allow video and animation on a webpage that uses an older media player,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Allow video and animation on a webpage that uses an older media player,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Allow video and animation on a webpage that uses an older media player,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Allow video and animation on a webpage that uses an older media player,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Allow video and animation on a webpage that uses an older media player,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Allow video and animation on a webpage that uses an older media player,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Allow video and animation on a webpage that uses an older media player,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Allow websites to open windows without status bar or Address bar,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Allow websites to open windows without status bar or Address bar,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Allow websites to open windows without status bar or Address bar,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Allow websites to open windows without status bar or Address bar,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Allow websites to open windows without status bar or Address bar,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Allow websites to open windows without status bar or Address bar,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Allow websites to open windows without status bar or Address bar,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Allow websites to open windows without status bar or Address bar,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
