Setting,State,Comment,Path
Allow only system backup,Not configured,No,\Server
Allow only USB root hub connected Enhanced Storage devices,Not configured,No,\System\Enhanced Storage Access
Allow only Windows Vista or later connections,Not configured,No,\System\Remote Assistance
Allow OpenSearch queries in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Allow OpenSearch queries in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Allow OpenSearch queries in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Allow OpenSearch queries in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Allow OpenSearch queries in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Allow OpenSearch queries in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Allow OpenSearch queries in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Allow OpenSearch queries in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Allow OpenSearch queries in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Allow OpenSearch queries in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Allow or Disallow use of encryption to protect the RPC protocol messages between File Share Shadow Copy Provider running on application server and File Share Shadow Copy Agent running on the file servers.,Not configured,No,\System\File Share Shadow Copy Provider
Allow or Disallow use of the Offline Files feature,Not configured,No,\Network\Offline Files
Allow previewing and custom thumbnails of OpenSearch query results in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Allow previewing and custom thumbnails of OpenSearch query results in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Allow previewing and custom thumbnails of OpenSearch query results in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Allow previewing and custom thumbnails of OpenSearch query results in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Allow previewing and custom thumbnails of OpenSearch query results in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Allow previewing and custom thumbnails of OpenSearch query results in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Allow previewing and custom thumbnails of OpenSearch query results in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Allow previewing and custom thumbnails of OpenSearch query results in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Allow previewing and custom thumbnails of OpenSearch query results in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Allow previewing and custom thumbnails of OpenSearch query results in File Explorer,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Allow Print Spooler to accept client connections,Not configured,No,\Printers
Allow printers to be published,Not configured,No,\Printers
Allow pruning of published printers,Not configured,No,\Printers
Allow publishing of User Activities,Not configured,No,\System\OS Policies
Allow RDP redirection of other supported RemoteFX USB devices from this computer,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Connection Client\RemoteFX USB Device Redirection
Allow real-time definition updates based on reports to Microsoft MAPS,Not configured,No,\Windows Components\Windows Defender Antivirus\Signature Updates
Allow remote access to the Plug and Play interface,Not configured,No,\System\Device Installation
Allow remote server management through WinRM,Not configured,No,\Windows Components\Windows Remote Management (WinRM)\WinRM Service
Allow Remote Shell Access,Not configured,No,\Windows Components\Windows Remote Shell
Allow restore of system to default state,Not configured,No,\System\Recovery
Allow scripting of Internet Explorer WebBrowser controls,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Allow scripting of Internet Explorer WebBrowser controls,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Allow scripting of Internet Explorer WebBrowser controls,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Allow scripting of Internet Explorer WebBrowser controls,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Allow scripting of Internet Explorer WebBrowser controls,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Allow scripting of Internet Explorer WebBrowser controls,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Allow scripting of Internet Explorer WebBrowser controls,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Allow scripting of Internet Explorer WebBrowser controls,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Allow scripting of Internet Explorer WebBrowser controls,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Allow scripting of Internet Explorer WebBrowser controls,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Allow script-initiated windows without size or position constraints,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Allow scriptlets,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Allow scriptlets,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
